Temperature,Windspeed
18.578085,4.043608
18.092878,3.8047144
19.179958,4.832703
18.070143,3.9694703
19.1337,5.256143
18.628683,4.178211
18.150951,4.0447073
17.856655,3.8678923
19.740036,5.9124484
18.149868,4.5713205
19.247986,5.693055
19.301807,4.50825
18.1404,3.9863513
18.499136,4.302738
19.122002,4.7779756
18.385792,4.039645
19.193554,4.46897
18.716545,3.6697483
20.095509,5.0744085
18.649313,3.961065
17.939209,4.1969275
17.72773,4.381668
19.091505,6.3317776
19.153355,5.4537706
17.736828,4.278691
19.373173,5.5369287
18.280449,4.476319
17.799866,4.593105
22.040634,11.184242
21.909847,10.226192
21.118473,7.0025816
22.596403,4.6660557
21.05096,4.065559
19.607471,3.548802
21.698013,5.4116087
19.648827,3.9870012
22.442945,8.006016
25.197256,10.816418
23.015085,7.4774356
23.593634,4.6749935
24.720282,5.721199
23.590652,6.118045
23.834114,5.453595
22.64013,4.4067287
22.366041,4.4916244
23.042717,5.712507
21.475466,4.7724338
23.158754,5.721253
22.247238,4.540218
23.586885,6.6609764
21.11449,4.524608
20.699589,4.8925996
21.353338,5.549642
19.688046,4.267895
22.848585,8.369182
23.80922,7.305071
22.020298,5.275195
26.13088,8.873399
25.279596,8.354417
23.890465,6.905046
22.861647,4.552776
27.908123,14.075575
22.823195,9.247709
26.982374,13.184468
27.529018,9.23055
24.123644,6.6517925
26.788912,6.2800555
24.53973,4.8096004
24.022366,4.8931465
24.43422,5.0248795
23.29224,4.9047766
23.63766,4.7552924
24.50597,5.383697
24.04637,4.795384
23.049593,4.396996
24.368855,5.588552
21.96688,4.6086483
25.579441,10.49872
25.696278,8.7358265
25.0514,7.545322
27.704714,6.6965895
27.971142,8.690504
28.083996,8.292741
25.452612,6.3160834
26.29291,7.00044
25.426998,6.6567645
23.807833,6.1120725
23.783983,4.4698157
25.591217,6.5331106
26.838423,9.244544
24.395672,6.2560697
25.249971,5.6566057
28.170925,10.399005
27.828133,12.251617
27.742512,9.044919
28.802513,7.491919
31.593012,10.426959
26.691856,8.100295
26.175297,7.041053
31.158155,12.313179
27.60501,11.639521
27.732683,9.354695
32.06227,9.695732
31.394705,10.989923
32.58377,11.349808
32.335953,9.424528
32.727417,9.520227
30.106339,8.5659075
32.52436,10.39679
30.568764,9.926747
29.51015,9.354992
34.637585,11.288358
31.795036,11.484728
31.208277,10.213299
31.52525,8.05606
31.84455,8.720942
31.956133,9.923492
29.591892,9.044863
32.401894,9.62385
31.051397,9.351962
30.027473,8.988159
31.209557,8.311945
31.237291,8.759717
32.386322,9.930801
32.998016,9.965766
32.378403,9.764085
35.37375,10.708531
33.201324,10.25745
32.65251,10.454339
29.315704,8.848291
30.494648,9.408614
31.502163,10.802986
31.282265,11.689307
33.887077,10.62604
34.87831,10.400182
32.08441,9.8258295
33.190247,10.14992
31.330034,9.088204
31.197102,9.079083
30.755724,8.214198
31.788721,9.335298
30.662434,8.430867
30.934362,8.885409
34.264286,10.725217
31.786848,11.005194
32.950417,10.551125
34.671185,9.136666
35.212456,11.163785
32.087593,10.509149
35.13877,10.701528
33.928535,9.754967
31.378983,10.120616
29.2603,8.80292
30.503672,9.106477
29.283066,8.885222
28.895996,9.011374
29.552952,7.4602666
30.383871,8.164694
29.589369,7.9726095
31.419613,9.464222
29.600372,8.21081
31.802324,10.068633
28.799068,8.504814
24.299793,6.89619
26.857351,8.966727
24.137308,6.840063
26.575617,11.233659
26.861835,7.329461
28.3856,8.54823
26.92061,6.451372
27.192608,6.5998983
26.750315,6.093112
28.34836,9.564175
27.209213,7.559062
26.175438,6.1652923
27.138138,6.587198
28.048203,9.697714
26.358755,7.753886
25.368279,5.597459
24.794,5.393968
22.471895,4.254994
23.253166,5.671039
23.469227,5.574515
21.130987,4.490807
23.453526,6.9359193
23.505865,7.6868405
21.895807,6.858106
24.675943,6.1951065
26.297037,8.279245
22.739908,6.217693
21.36572,4.7277546
24.73549,10.467191
23.460602,11.301982
25.959665,10.842562
22.692772,6.029988
27.085178,11.1748905
24.616676,8.865046
20.190563,7.089918
24.018621,7.9112816
21.804047,6.8497987
21.387402,7.4671693
20.767563,3.907082
20.19894,3.761295
20.888153,4.555496
21.668743,6.149994
20.840809,4.310066
20.113537,3.707148
19.870132,3.7985427
21.213612,5.881837
21.394772,6.337682
23.156893,6.39405
23.48415,4.7962704
22.702108,4.418696
21.918129,4.1536145
22.583591,5.036394
21.060965,4.282068
21.759869,4.6999183
21.549082,4.1999984
19.272224,3.7380927
19.372887,4.352446
19.51482,4.621626
19.950018,5.1292963
19.28438,3.7293682
18.373978,3.6341093
19.157026,4.8858624
20.577473,7.2407427
19.638912,5.9807215
18.348192,3.9916053
22.138748,8.426679
21.98602,9.814928
20.414,7.757286
25.059221,8.594308
24.797026,7.847566
27.060005,10.071186
27.542326,6.625022
24.501432,5.387131
23.079311,4.7499704
23.11452,5.597517
20.968195,4.398974
23.292187,7.2318106
25.877663,9.400449
23.426111,6.325242
25.62588,6.7974133
26.532307,7.5630546
23.021517,5.577108
26.74359,8.62451
24.040567,5.9602947
26.141579,9.767994
23.187546,5.9902277
21.093674,4.669243
23.78921,7.935925
22.807505,8.963978
24.025652,7.173011
26.54229,6.9272013
26.389511,6.591879
23.934063,5.151304
26.144026,7.277003
24.754822,6.494068
23.340178,5.9505024
23.946005,4.5400004
23.035782,4.419226
23.115793,4.8148427
22.999949,4.5554996
23.161901,4.6734643
23.968824,5.0526342
23.992342,5.0521903
22.25403,4.4571323
25.658272,8.826448
26.54447,10.5159445
25.273043,8.41415
28.369164,7.430606
24.959507,5.6565943
27.171515,9.36989
25.28892,6.6917405
27.519205,10.509468
27.010931,7.4761295
26.916864,7.7176023
25.969032,5.6319203
23.987278,4.4560866
24.679485,5.299108
24.03235,5.562203
24.81376,6.0349426
23.24933,4.5557146
22.126932,4.253678
23.108343,5.791273
24.133654,8.970363
24.379845,7.090764
22.808142,4.667661
23.59414,5.4764175
21.215464,4.4518642
20.265478,4.079222
20.157475,3.6697
21.86887,6.3614426
21.627892,5.233809
22.0913,5.0657287
23.876244,5.999178
23.434233,5.4254866
22.604536,4.470044
25.0089,6.6000724
24.654198,6.9515557
23.083319,5.3732266
24.402164,5.251707
25.76037,7.9441934
24.22189,6.739988
25.483238,5.9602976
25.816416,5.2311745
23.608814,4.500326
22.858418,4.2911134
22.997913,4.814904
23.482347,6.3360887
21.709717,4.629191
21.978912,4.672543
21.040016,4.035993
21.737228,5.7603984
21.981186,4.8558216
23.897245,7.422646
25.518417,7.697596
24.936016,5.896224
26.381529,5.679619
24.708658,4.6899548
23.964754,4.686795
25.46223,6.224589
23.750154,5.0446963
22.904886,4.404932
24.297579,5.5331445
24.70014,7.2386475
24.303493,6.166849
23.827875,4.479513
22.890493,4.2836003
21.038343,3.9408188
23.181997,7.926685
22.040157,5.6208825
22.745508,5.905807
22.438646,4.3202186
23.43122,6.3304243
23.366499,5.4989305
23.75737,5.7054024
25.346514,5.6839557
25.795332,6.8245206
23.711916,4.927367
22.633528,4.5223937
24.763044,8.159121
22.319283,6.361539
21.291622,4.735878
21.111183,4.177641
18.930195,3.5107942
19.790741,5.078522
18.368446,4.0238514
20.149311,6.2511706
18.32235,4.3211265
17.757664,4.569799
17.775444,4.526336
17.334324,4.5010796
18.057554,5.22316
17.933575,4.8395133
18.456627,4.8603234
18.503132,4.311559
18.40627,4.057234
21.416668,9.064108
20.031172,5.4915223
20.471367,4.936019
19.922358,3.505572
19.509125,3.8282993
19.724277,3.8117423
19.422176,3.61111
18.625433,3.5619984
18.991806,4.339829
18.046387,3.832783
21.094128,9.145152
19.421099,5.209077
19.052933,4.9350734
20.46388,5.0540557
18.596878,4.2372937
20.271107,4.74793
19.949251,4.4080653
19.350512,4.247848
19.927174,4.2649
20.939892,4.5843263
20.183207,4.242509
19.445187,4.2187285
21.11594,4.7936616
20.175684,4.3890705
18.32722,4.3309693
19.141535,4.695857
18.9298,4.483969
18.373386,4.2821956
19.361961,4.3529987
18.681711,4.237155
19.470558,4.4634976
19.089344,4.2404838
19.194519,4.233336
20.896515,4.714372
22.387997,8.50898
23.819944,7.652704
21.825045,4.7755322
19.64912,4.733945
19.65411,5.183344
19.020304,4.996779
19.692587,5.6098423
19.85458,4.2254543
18.830696,4.2510204
24.336208,17.025723
20.873049,7.4601073
22.668879,6.7816114
23.333534,5.003847
21.742342,4.5813155
21.451473,4.2433834
21.483097,4.236127
23.557577,7.8623376
22.308302,5.0858974
22.638735,4.739915
25.1405,6.9319954
22.106672,4.8423095
22.18535,4.607611
20.877062,4.3341813
22.385736,10.150849
22.047886,6.27476
20.803854,4.856733
22.565985,4.8900704
22.693886,5.8603354
21.349361,4.838597
23.259663,5.154268
22.120264,4.4983463
22.66369,5.097176
21.455334,4.3747816
20.155228,4.2069173
23.816553,10.8499
23.805426,10.241621
25.63342,8.290503
25.230263,5.106056
26.178112,5.916985
24.199001,5.167022
25.098297,6.8574176
24.60874,5.2194595
24.6347,5.5015287
25.458456,5.275853
27.382322,8.835565
26.79878,6.9717813
24.400158,5.5226173
26.789417,7.118624
23.136656,5.403269
21.940304,4.9977427
23.834988,5.1394973
23.272404,5.8896594
25.046366,7.1848254
26.115322,6.3054304
25.84663,5.60933
28.0027,6.706017
27.637074,7.049171
25.488924,5.720853
26.401232,5.8388324
23.868137,4.8679686
22.719774,4.5612283
23.553507,4.888164
22.446852,4.5935817
24.409498,6.5427012
25.192326,6.6453576
25.42134,5.9186864
27.679932,6.532411
26.08898,5.6822453
27.318415,6.586662
27.374058,6.566411
29.609953,10.392972
31.978146,12.676208
29.730227,8.976771
31.211355,8.72662
28.830105,7.839065
27.563435,6.435298
29.663044,8.477019
28.38731,8.436568
31.131197,10.065979
30.195988,8.30241
30.962648,8.7653675
29.626982,7.9460983
30.12289,8.17112
29.25968,7.6613417
30.827917,9.852942
30.963749,9.061418
30.749582,8.821852
30.397821,8.125368
32.329453,9.476904
29.877506,8.714456
31.523481,10.16352
30.686298,8.782333
30.959938,9.147165
31.488485,8.605973
30.60559,8.409619
31.023493,8.212991
29.382784,7.5781574
30.980375,8.582514
31.138603,10.032751
30.744171,9.379279
32.285152,8.912816
32.25994,8.814694
30.811705,8.411727
32.516304,9.232189
32.4355,9.496793
31.17766,9.115275
31.354757,8.58881
31.464836,8.486891
32.078964,9.642641
31.184872,8.9367
32.217964,9.246086
32.678402,9.087431
32.78315,9.550161
31.769953,8.974945
31.27406,8.597856
32.458584,9.049367
30.605473,8.498739
31.171782,8.743516
32.304092,8.896466
32.655945,10.233923
31.490095,9.077232
32.716095,9.380718
30.962202,8.686941
32.619358,10.421935
31.004087,9.134729
32.212418,10.3507595
31.14074,8.907587
32.074005,9.82235
30.49486,8.569505
31.377913,9.183773
30.946472,8.608783
30.389843,8.315615
30.736742,7.9853826
31.796179,9.077774
30.962261,8.703855
30.880054,8.5854845
31.849325,8.634193
31.716236,8.719024
30.87019,8.518587
31.194546,8.403089
27.51906,7.1324563
26.986137,6.6300454
22.597126,5.2474775
24.19539,11.140602
24.173994,8.572334
26.04795,10.947565
27.154514,6.527585
29.5117,8.9406805
30.425573,9.314491
29.918053,8.426584
27.012241,6.978947
27.919044,7.595167
24.365314,5.8503366
21.403515,4.693513
21.800493,4.368196
21.567585,4.536683
22.751076,7.7434716
23.166874,5.48547
24.264927,5.258002
25.266058,5.2717967
23.728203,4.730942
22.231089,4.501314
24.476221,7.6540327
21.888046,5.0724506
24.180994,8.124788
24.627365,5.5917115
24.739819,6.228991
23.81165,4.753475
25.355057,6.3675704
23.151217,5.028048
25.055134,8.400039
23.728237,5.2696395
22.77605,4.9844995
23.697622,4.8073554
22.846151,4.796455
21.433277,4.37109
20.584587,4.2157226
20.452297,4.2638407
19.36208,4.2057047
19.37423,4.1785684
20.883904,4.5631585
20.614494,4.3277144
21.488132,4.558373
20.031467,4.241694
20.733078,4.634541
20.67508,4.4882483
22.105686,7.9826427
20.91056,4.4022355
19.974688,4.2835655
22.193733,6.448581
20.61772,5.611194
21.214672,4.8752527
20.894413,4.1780686
19.627533,4.193928
19.33409,4.2356734
18.382294,4.250791
20.061008,4.802155
19.176577,4.408511
17.940002,4.3404794
20.244556,5.1389217
17.719864,4.5965796
20.250755,6.36724
19.859188,4.7786393
20.565105,5.352552
21.539822,4.2481403
20.404678,4.184829
21.175385,4.39637
20.610416,4.1808925
23.799347,11.48031
25.526447,10.255723
22.68003,5.865845
24.151705,5.578226
28.905758,18.27276
26.694542,15.747616
26.087076,7.9265013
25.547688,6.5908117
22.843252,4.8288126
21.296534,4.319622
22.735693,7.350767
24.231916,7.501692
24.846338,5.77854
26.090336,5.6389933
26.549404,5.6016555
26.298029,5.629267
25.176678,5.0125785
27.31468,7.0646205
27.360727,8.2944765
24.844093,5.9153776
25.566832,5.489255
24.65565,5.321622
24.39536,6.5245256
26.192196,7.2894497
23.831997,5.1265116
24.896376,5.586121
24.957504,5.8854485
24.175684,6.659277
24.553501,4.9633555
22.340693,4.6493053
24.300383,7.4949856
23.898571,8.169549
23.735247,6.900467
25.941263,5.461897
24.384901,4.883707
22.749384,4.564865
24.270464,5.882573
25.632128,9.963601
29.23411,13.927028
28.162714,8.098781
29.780254,8.12896
27.979715,7.1920576
28.62381,8.176715
26.739033,6.600779
25.296518,5.798731
25.78774,5.611008
26.023548,7.0253654
24.523779,5.5035243
22.674202,4.861172
21.237518,4.560974
22.751259,10.0392065
22.003328,8.825208
21.954536,5.369743
21.799675,4.404365
22.913307,5.479577
22.141304,5.458179
21.28421,4.577425
22.54126,4.6373897
22.674871,4.8414297
22.233496,4.7790484
24.28019,6.088605
23.382086,4.8378115
23.401855,4.8321347
23.910055,4.7649302
22.612692,4.4816236
23.619995,4.989277
23.218767,4.72701
21.361439,4.392811
24.288177,8.628217
22.48023,5.658116
22.74538,5.6284776
23.457582,4.62752
25.287424,8.806811
25.012306,7.0721726
25.192842,5.936867
24.37813,4.9518204
22.87098,4.5166245
24.60379,7.855093
21.68517,4.8805246
21.322584,4.487754
20.050354,4.3257904
19.695387,4.5669546
18.865683,4.3065214
21.365883,9.214568
22.327566,7.8582735
24.366177,8.583379
23.731464,4.879167
27.166267,9.164572
25.151472,6.4715047
25.811386,7.2490816
25.952063,5.7392387
24.71173,5.195404
24.24319,4.7746334
22.681654,4.487634
21.675043,4.2927613
21.50727,4.298001
23.493048,8.839011
21.815527,4.879912
22.949045,5.027868
23.810785,5.20404
24.785242,8.407481
23.7974,5.1882644
26.24089,7.152727
23.396423,5.185689
22.264479,4.6995873
21.268227,4.3693614
21.737225,6.7543545
20.677517,4.3931937
22.822666,7.2274065
22.371214,4.837397
22.37725,4.9577484
21.290625,4.352615
20.09887,4.218494
18.536644,4.272219
19.563438,4.842805
18.781101,4.4413433
20.21688,4.90339
20.02861,4.238231
21.827202,6.108279
20.256798,4.320661
19.681257,4.2954454
18.054388,4.334986
18.233006,4.792314
18.694632,4.710719
19.003551,4.388442
19.917057,4.212546
19.7425,4.1663003
19.387577,4.1800203
20.193893,4.315686
21.567753,6.800741
21.292755,4.911144
20.773312,4.241747
22.924004,5.718721
20.11618,4.4734726
19.950897,4.432476
18.76117,4.279236
18.20044,4.5193157
18.172718,4.3942394
18.3189,4.3880405
18.461887,4.2805734
17.979767,4.311502
18.929008,4.574186
17.794933,4.35302
18.704227,4.6396294
18.495514,4.349369
18.03329,4.302503
17.575724,4.3913884
19.4164,4.988745
17.691616,4.5502305
18.651402,4.653984
19.21434,4.378478
17.941545,4.3101096
18.229668,4.431953
19.020592,4.5379915
18.24541,4.307102
19.01601,4.3994865
18.724827,4.231636
20.133629,4.5441904
18.431454,4.351296
17.563591,4.4867735
17.207794,4.570288
18.514812,5.1586595
18.511944,4.5424666
17.33563,4.361284
19.110504,4.9196353
18.076872,4.530515
17.362583,4.437788
21.621092,13.804733
21.464596,10.438476
21.053288,5.5697064
22.582579,4.5769453
21.16134,4.2322416
19.780817,4.1867995
21.616009,4.840917
19.687948,4.3388004
22.259367,7.8215327
25.011587,11.169378
22.866537,6.1172757
23.71085,5.0105863
24.667004,5.4197764
23.392834,5.568289
23.770939,5.1102123
22.65509,4.5561934
22.382284,4.445939
23.0033,5.0792384
21.480064,4.5395136
23.06406,5.138231
22.26351,4.535098
23.495375,6.301099
21.181482,4.577585
20.678055,4.526078
21.405094,4.765068
19.888348,4.282663
22.796202,8.767103
23.518373,7.1178036
21.898468,4.8930607
26.057917,9.372118
24.940517,7.948144
23.68229,6.1084285
23.011408,4.8892875
28.146347,17.372633
22.720207,7.5591617
26.341478,11.8561945
27.433784,8.059463
23.897648,5.937257
26.782612,6.049318
24.54552,5.166228
23.996248,5.0247693
24.352251,4.950276
23.311361,4.7806435
23.671877,4.7584786
24.604523,5.2920237
24.067184,4.925061
23.119717,4.582216
24.391241,5.304272
21.952608,4.5673466
25.529821,11.174989
25.386206,8.393072
24.787104,6.6247215
27.779348,6.5122285
28.05685,8.407499
28.13297,7.570452
25.881561,5.8886952
26.177004,6.1672573
25.211946,5.938691
23.637384,5.4523654
23.87849,4.6828914
25.690414,6.392951
26.892603,9.174627
24.496174,5.795525
25.175621,5.3605986
28.295536,10.910467
27.779919,12.541417
27.861135,8.011964
28.993034,7.266374
31.794403,11.239773
27.125149,7.540592
26.437902,6.732617
31.395334,12.509771
27.534582,11.652411
27.72374,8.357695
32.05641,9.304397
31.30767,11.400087
32.503952,11.68686
32.39733,9.330948
32.4785,9.21619
30.37665,8.44168
32.484985,10.299279
30.635721,9.43925
29.63877,8.695348
34.52175,12.057547
31.99189,12.0451
31.403135,10.014918
31.750883,9.252068
31.743551,8.631855
31.88502,9.841925
29.925379,8.483357
32.25418,9.264499
31.076801,9.011593
30.110575,8.470639
31.154045,8.261896
31.26718,8.353513
32.308517,10.05367
32.779198,9.805326
32.3632,9.382197
34.98069,11.043331
33.16732,10.121252
32.489822,9.844043
29.961481,8.662013
30.576262,8.591449
31.436419,10.969473
31.245337,11.929358
33.6268,10.807502
34.509224,10.063363
32.302856,9.551816
32.97419,9.58043
31.370451,8.906172
31.181252,8.629062
30.862265,8.221229
31.690521,9.026056
30.792862,8.373684
30.905758,8.4410305
34.04709,11.683886
31.929697,10.449009
32.738647,10.098029
34.48807,10.129556
34.934254,12.452458
32.400734,9.950186
34.847694,10.773313
33.894875,10.43917
31.461132,9.477588
29.834064,8.450602
30.639618,8.583532
29.345013,8.271829
29.048277,8.382439
29.762728,7.4945683
30.455727,7.9426775
29.78182,7.730923
31.405344,9.544127
29.83913,8.14351
31.795176,9.910143
29.255005,8.298091
24.934763,6.1846786
26.95703,7.5742755
23.82814,6.201194
26.347857,10.843921
26.756247,6.940009
28.478664,8.108441
27.182194,6.458126
27.159224,6.3205876
26.713577,6.075934
28.60721,9.420514
27.300634,7.208256
26.266205,6.2291994
27.205624,6.3801107
28.290558,9.881895
26.394968,7.185685
25.601778,5.867389
25.079079,5.555403
22.635706,4.460464
23.292353,5.351746
23.351831,5.239087
21.207745,4.499907
23.51957,6.1288347
23.170172,7.1958055
21.799017,5.4623604
24.69673,5.915952
26.189001,8.2309065
22.870358,5.464649
21.605328,4.823259
24.594788,10.892013
22.85604,11.434014
25.370428,9.918992
23.186949,5.2581673
26.878197,11.214899
24.282051,7.3358655
20.200283,5.947932
24.069088,6.3545012
21.77368,5.569196
21.056618,5.6485257
20.895166,4.202797
20.250261,4.161769
20.895351,4.3578286
21.499926,5.4598956
20.881817,4.2791224
20.197311,4.20104
19.963247,4.221045
21.138283,5.60254
21.251762,5.594342
22.93967,5.673635
23.496582,4.8295083
22.750534,4.527764
21.998566,4.3598104
22.577618,4.7061353
21.09785,4.2813945
21.682993,4.4172435
21.679178,4.297217
19.338863,4.262603
19.299313,4.4357915
19.461487,4.4126863
19.849773,4.349629
19.418503,4.237711
18.15646,4.298768
18.925354,4.6666694
20.38811,6.7348337
19.575165,4.9106054
17.999619,4.3768806
22.008913,8.296701
21.553146,9.990222
20.300507,6.002378
25.090721,9.4022
24.503319,7.630412
26.837229,9.750898
27.503603,6.654876
24.629845,5.3116217
23.237806,4.893065
22.965563,5.081586
20.982939,4.3483825
23.17201,7.1512218
25.887175,9.465757
23.400988,5.6864567
25.438091,6.1314206
26.33535,6.5530214
22.892214,5.201081
26.711872,8.384589
24.05398,5.7144394
26.027872,9.467849
23.46943,5.4794636
21.17348,4.590945
23.667337,7.377115
22.398008,8.60205
23.711336,6.3385105
26.585651,6.571168
26.276653,6.2435164
24.003962,5.087132
26.095747,6.406541
24.505781,6.0196686
23.196026,5.451559
24.013493,4.7281356
23.154797,4.5445666
23.158749,4.6932454
23.10759,4.5818
23.209265,4.6571074
24.034185,5.00766
23.980803,5.020901
22.274952,4.5330377
25.663897,9.605886
26.199873,10.367678
25.078472,7.095309
28.466255,6.957083
25.181372,5.6410418
27.232252,9.030701
25.32284,6.3503337
27.564745,10.498711
27.047308,7.1267543
26.841742,6.9751997
26.168774,5.77423
24.079222,4.775142
24.702133,5.166739
23.924406,5.290176
24.731318,5.521886
23.237951,4.693961
22.140955,4.421913
23.00284,5.1632276
23.9631,9.011758
24.179434,6.589301
22.84106,4.808752
23.537783,5.064222
21.27891,4.3692784
20.29755,4.192673
20.245441,4.149259
21.780312,6.342475
21.529526,4.85048
22.043716,4.674145
23.96036,5.90006
23.363892,5.237699
22.623888,4.6029906
25.03494,6.640868
24.439957,6.731999
22.939888,5.1385913
24.316517,5.0519137
25.721996,7.9856963
24.05984,6.129443
25.42274,5.7723866
25.811445,5.3796873
23.614231,4.670921
22.898035,4.522649
22.971859,4.6427755
23.362696,6.0275745
21.703634,4.5191126
22.001776,4.4704547
21.181402,4.2257786
21.653402,5.1657777
21.93113,4.68058
23.862179,7.3277373
25.43627,7.5764856
24.872892,5.6868567
26.347317,5.6652966
24.754688,5.025178
23.968664,4.8000937
25.47998,5.7923193
23.725584,5.182044
22.962503,4.658099
24.271679,5.2216344
24.550722,7.2123847
24.132744,5.6633267
23.863781,4.765645
22.98253,4.564891
21.101421,4.2197733
23.18502,8.590636
21.93431,5.213226
22.563381,5.138168
22.502234,4.4630265
23.444584,6.313396
23.250116,5.275462
23.611897,5.2096615
25.402172,5.576838
25.71043,6.386284
23.75136,4.9356
22.688429,4.621179
24.728397,8.2052145
22.171616,5.706179
21.298124,4.64712
21.203247,4.3370695
18.891773,4.238976
19.747103,4.6365123
18.08653,4.3726945
19.811703,4.951393
17.984533,4.495103
17.157375,4.5610213
17.256294,4.6058846
16.639748,4.660456
17.325586,4.769048
17.388,4.5560737
18.05227,4.487091
18.275284,4.325437
18.275341,4.2906575
21.225151,10.065609
20.05505,5.0037894
20.41283,4.360841
20.0811,4.1922293
19.62199,4.2227483
19.88148,4.189534
19.620441,4.1677337
18.567814,4.2405953
18.862637,4.4562073
17.85648,4.333872
20.819502,9.640022
19.180286,4.842782
18.774227,4.496573
20.503578,4.6485305
