From Date,Humidity
2019-01-01 00:00:00,76.0224
2019-01-01 08:00:00,76.0224
2019-01-01 16:00:00,76.0224
2019-01-02 00:00:00,78.6975
2019-01-02 08:00:00,78.6975
2019-01-02 16:00:00,78.6975
2019-01-03 00:00:00,78.1653
2019-01-03 08:00:00,78.1653
2019-01-03 16:00:00,78.1653
2019-01-04 00:00:00,84.8888
2019-01-04 08:00:00,84.8888
2019-01-04 16:00:00,84.8888
2019-01-05 00:00:00,70.3225
2019-01-05 08:00:00,70.3225
2019-01-05 16:00:00,70.3225
2019-01-06 00:00:00,71.5797
2019-01-06 08:00:00,71.5797
2019-01-06 16:00:00,71.5797
2019-01-07 00:00:00,79.7942
2019-01-07 08:00:00,79.7942
2019-01-07 16:00:00,79.7942
2019-01-08 00:00:00,74.1743
2019-01-08 08:00:00,74.1743
2019-01-08 16:00:00,74.1743
2019-01-09 00:00:00,67.0839
2019-01-09 08:00:00,67.0839
2019-01-09 16:00:00,67.0839
2019-01-10 00:00:00,73.8648
2019-01-10 08:00:00,73.8648
2019-01-10 16:00:00,73.8648
2019-01-11 00:00:00,82.8577
2019-01-11 08:00:00,82.8577
2019-01-11 16:00:00,82.8577
2019-01-12 00:00:00,68.2292
2019-01-12 08:00:00,68.2292
2019-01-12 16:00:00,68.2292
2019-01-13 00:00:00,72.1226
2019-01-13 08:00:00,72.1226
2019-01-13 16:00:00,72.1226
2019-01-14 00:00:00,94.8073
2019-01-14 08:00:00,94.8073
2019-01-14 16:00:00,94.8073
2019-01-15 00:00:00,80.2983
2019-01-15 08:00:00,80.2983
2019-01-15 16:00:00,80.2983
2019-01-16 00:00:00,76.3045
2019-01-16 08:00:00,76.3045
2019-01-16 16:00:00,76.3045
2019-01-17 00:00:00,81.3973
2019-01-17 08:00:00,81.3973
2019-01-17 16:00:00,81.3973
2019-01-18 00:00:00,75.525
2019-01-18 08:00:00,75.525
2019-01-18 16:00:00,75.525
2019-01-19 00:00:00,83.9593
2019-01-19 08:00:00,83.9593
2019-01-19 16:00:00,83.9593
2019-01-20 00:00:00,74.8255
2019-01-20 08:00:00,74.8255
2019-01-20 16:00:00,74.8255
2019-01-21 00:00:00,78.2214
2019-01-21 08:00:00,78.2214
2019-01-21 16:00:00,78.2214
2019-01-22 00:00:00,76.2189
2019-01-22 08:00:00,76.2189
2019-01-22 16:00:00,76.2189
2019-01-23 00:00:00,66.4617
2019-01-23 08:00:00,66.4617
2019-01-23 16:00:00,66.4617
2019-01-24 00:00:00,57.4468
2019-01-24 08:00:00,57.4468
2019-01-24 16:00:00,57.4468
2019-01-25 00:00:00,54.9491
2019-01-25 08:00:00,54.9491
2019-01-25 16:00:00,54.9491
2019-01-26 00:00:00,87.6089
2019-01-26 08:00:00,87.6089
2019-01-26 16:00:00,87.6089
2019-01-27 00:00:00,99.246
2019-01-27 08:00:00,99.246
2019-01-27 16:00:00,99.246
2019-01-28 00:00:00,82.0356
2019-01-28 08:00:00,82.0356
2019-01-28 16:00:00,82.0356
2019-01-29 00:00:00,71.9084
2019-01-29 08:00:00,71.9084
2019-01-29 16:00:00,71.9084
2019-01-30 00:00:00,68.7271
2019-01-30 08:00:00,68.7271
2019-01-30 16:00:00,68.7271
2019-01-31 00:00:00,76.3338
2019-01-31 08:00:00,76.3338
2019-01-31 16:00:00,76.3338
2019-02-01 00:00:00,88.7949
2019-02-01 08:00:00,88.7949
2019-02-01 16:00:00,88.7949
2019-02-02 00:00:00,42.9065
2019-02-02 08:00:00,42.9065
2019-02-02 16:00:00,42.9065
2019-02-03 00:00:00,74.8663
2019-02-03 08:00:00,74.8663
2019-02-03 16:00:00,74.8663
2019-02-04 00:00:00,66.955
2019-02-04 08:00:00,66.955
2019-02-04 16:00:00,66.955
2019-02-05 00:00:00,68.2208
2019-02-05 08:00:00,68.2208
2019-02-05 16:00:00,68.2208
2019-02-06 00:00:00,66.5306
2019-02-06 08:00:00,66.5306
2019-02-06 16:00:00,66.5306
2019-02-07 00:00:00,72.1162
2019-02-07 08:00:00,72.1162
2019-02-07 16:00:00,72.1162
2019-02-08 00:00:00,69.232
2019-02-08 08:00:00,69.232
2019-02-08 16:00:00,69.232
2019-02-09 00:00:00,55.5563
2019-02-09 08:00:00,55.5563
2019-02-09 16:00:00,55.5563
2019-02-10 00:00:00,67.7222
2019-02-10 08:00:00,67.7222
2019-02-10 16:00:00,67.7222
2019-02-11 00:00:00,67.7083
2019-02-11 08:00:00,67.7083
2019-02-11 16:00:00,67.7083
2019-02-12 00:00:00,51.8448
2019-02-12 08:00:00,51.8448
2019-02-12 16:00:00,51.8448
2019-02-13 00:00:00,75.8537
2019-02-13 08:00:00,75.8537
2019-02-13 16:00:00,75.8537
2019-02-14 00:00:00,70.55
2019-02-14 08:00:00,70.55
2019-02-14 16:00:00,70.55
2019-02-15 00:00:00,80.7329
2019-02-15 08:00:00,80.7329
2019-02-15 16:00:00,80.7329
2019-02-16 00:00:00,57.9291
2019-02-16 08:00:00,57.9291
2019-02-16 16:00:00,57.9291
2019-02-17 00:00:00,63.9813
2019-02-17 08:00:00,63.9813
2019-02-17 16:00:00,63.9813
2019-02-18 00:00:00,79.6494
2019-02-18 08:00:00,79.6494
2019-02-18 16:00:00,79.6494
2019-02-19 00:00:00,66.6686
2019-02-19 08:00:00,66.6686
2019-02-19 16:00:00,66.6686
2019-02-20 00:00:00,60.4408
2019-02-20 08:00:00,60.4408
2019-02-20 16:00:00,60.4408
2019-02-21 00:00:00,72.0181
2019-02-21 08:00:00,72.0181
2019-02-21 16:00:00,72.0181
2019-02-22 00:00:00,61.6547
2019-02-22 08:00:00,61.6547
2019-02-22 16:00:00,61.6547
2019-02-23 00:00:00,71.4707
2019-02-23 08:00:00,71.4707
2019-02-23 16:00:00,71.4707
2019-02-24 00:00:00,63.0251
2019-02-24 08:00:00,63.0251
2019-02-24 16:00:00,63.0251
2019-02-25 00:00:00,75.472
2019-02-25 08:00:00,75.472
2019-02-25 16:00:00,75.472
2019-02-26 00:00:00,78.0378
2019-02-26 08:00:00,78.0378
2019-02-26 16:00:00,78.0378
2019-02-27 00:00:00,51.3438
2019-02-27 08:00:00,51.3438
2019-02-27 16:00:00,51.3438
2019-02-28 00:00:00,52.5525
2019-02-28 08:00:00,52.5525
2019-02-28 16:00:00,52.5525
2019-03-01 00:00:00,51.464
2019-03-01 08:00:00,51.464
2019-03-01 16:00:00,51.464
2019-03-02 00:00:00,68.083
2019-03-02 08:00:00,68.083
2019-03-02 16:00:00,68.083
2019-03-03 00:00:00,53.7453
2019-03-03 08:00:00,53.7453
2019-03-03 16:00:00,53.7453
2019-03-04 00:00:00,65.7375
2019-03-04 08:00:00,65.7375
2019-03-04 16:00:00,65.7375
2019-03-05 00:00:00,53.3956
2019-03-05 08:00:00,53.3956
2019-03-05 16:00:00,53.3956
2019-03-06 00:00:00,62.7135
2019-03-06 08:00:00,62.7135
2019-03-06 16:00:00,62.7135
2019-03-07 00:00:00,58.434
2019-03-07 08:00:00,58.434
2019-03-07 16:00:00,58.434
2019-03-08 00:00:00,56.3395
2019-03-08 08:00:00,56.3395
2019-03-08 16:00:00,56.3395
2019-03-09 00:00:00,39.8512
2019-03-09 08:00:00,39.8512
2019-03-09 16:00:00,39.8512
2019-03-10 00:00:00,54.3313
2019-03-10 08:00:00,54.3313
2019-03-10 16:00:00,54.3313
2019-03-11 00:00:00,77.0696
2019-03-11 08:00:00,77.0696
2019-03-11 16:00:00,77.0696
2019-03-12 00:00:00,52.5478
2019-03-12 08:00:00,52.5478
2019-03-12 16:00:00,52.5478
2019-03-13 00:00:00,68.8042
2019-03-13 08:00:00,68.8042
2019-03-13 16:00:00,68.8042
2019-03-14 00:00:00,70.1727
2019-03-14 08:00:00,70.1727
2019-03-14 16:00:00,70.1727
2019-03-15 00:00:00,61.432
2019-03-15 08:00:00,61.432
2019-03-15 16:00:00,61.432
2019-03-16 00:00:00,58.8492
2019-03-16 08:00:00,58.8492
2019-03-16 16:00:00,58.8492
2019-03-17 00:00:00,51.6578
2019-03-17 08:00:00,51.6578
2019-03-17 16:00:00,51.6578
2019-03-18 00:00:00,51.3843
2019-03-18 08:00:00,51.3843
2019-03-18 16:00:00,51.3843
2019-03-19 00:00:00,59.0301
2019-03-19 08:00:00,59.0301
2019-03-19 16:00:00,59.0301
2019-03-20 00:00:00,44.2759
2019-03-20 08:00:00,44.2759
2019-03-20 16:00:00,44.2759
2019-03-21 00:00:00,49.2545
2019-03-21 08:00:00,49.2545
2019-03-21 16:00:00,49.2545
2019-03-22 00:00:00,66.2584
2019-03-22 08:00:00,66.2584
2019-03-22 16:00:00,66.2584
2019-03-23 00:00:00,57.6621
2019-03-23 08:00:00,57.6621
2019-03-23 16:00:00,57.6621
2019-03-24 00:00:00,68.8404
2019-03-24 08:00:00,68.8404
2019-03-24 16:00:00,68.8404
2019-03-25 00:00:00,67.0574
2019-03-25 08:00:00,67.0574
2019-03-25 16:00:00,67.0574
2019-03-26 00:00:00,61.671
2019-03-26 08:00:00,61.671
2019-03-26 16:00:00,61.671
2019-03-27 00:00:00,66.5732
2019-03-27 08:00:00,66.5732
2019-03-27 16:00:00,66.5732
2019-03-28 00:00:00,54.3925
2019-03-28 08:00:00,54.3925
2019-03-28 16:00:00,54.3925
2019-03-29 00:00:00,52.86
2019-03-29 08:00:00,52.86
2019-03-29 16:00:00,52.86
2019-03-30 00:00:00,55.9595
2019-03-30 08:00:00,55.9595
2019-03-30 16:00:00,55.9595
2019-03-31 00:00:00,45.6385
2019-03-31 08:00:00,45.6385
2019-03-31 16:00:00,45.6385
2019-04-01 00:00:00,61.2066
2019-04-01 08:00:00,61.2066
2019-04-01 16:00:00,61.2066
2019-04-02 00:00:00,48.83
2019-04-02 08:00:00,48.83
2019-04-02 16:00:00,48.83
2019-04-03 00:00:00,51.2269
2019-04-03 08:00:00,51.2269
2019-04-03 16:00:00,51.2269
2019-04-04 00:00:00,30.3555
2019-04-04 08:00:00,30.3555
2019-04-04 16:00:00,30.3555
2019-04-05 00:00:00,22.047
2019-04-05 08:00:00,22.047
2019-04-05 16:00:00,22.047
2019-04-06 00:00:00,51.3531
2019-04-06 08:00:00,51.3531
2019-04-06 16:00:00,51.3531
2019-04-07 00:00:00,42.0995
2019-04-07 08:00:00,42.0995
2019-04-07 16:00:00,42.0995
2019-04-08 00:00:00,58.5721
2019-04-08 08:00:00,58.5721
2019-04-08 16:00:00,58.5721
2019-04-09 00:00:00,52.1728
2019-04-09 08:00:00,52.1728
2019-04-09 16:00:00,52.1728
2019-04-10 00:00:00,36.294
2019-04-10 08:00:00,36.294
2019-04-10 16:00:00,36.294
2019-04-11 00:00:00,45.5958
2019-04-11 08:00:00,45.5958
2019-04-11 16:00:00,45.5958
2019-04-12 00:00:00,29.7401
2019-04-12 08:00:00,29.7401
2019-04-12 16:00:00,29.7401
2019-04-13 00:00:00,46.9187
2019-04-13 08:00:00,46.9187
2019-04-13 16:00:00,46.9187
2019-04-14 00:00:00,37.2996
2019-04-14 08:00:00,37.2996
2019-04-14 16:00:00,37.2996
2019-04-15 00:00:00,52.0333
2019-04-15 08:00:00,52.0333
2019-04-15 16:00:00,52.0333
2019-04-16 00:00:00,39.6216
2019-04-16 08:00:00,39.6216
2019-04-16 16:00:00,39.6216
2019-04-17 00:00:00,49.4551
2019-04-17 08:00:00,49.4551
2019-04-17 16:00:00,49.4551
2019-04-18 00:00:00,29.9129
2019-04-18 08:00:00,29.9129
2019-04-18 16:00:00,29.9129
2019-04-19 00:00:00,36.3894
2019-04-19 08:00:00,36.3894
2019-04-19 16:00:00,36.3894
2019-04-20 00:00:00,38.8862
2019-04-20 08:00:00,38.8862
2019-04-20 16:00:00,38.8862
2019-04-21 00:00:00,48.9625
2019-04-21 08:00:00,48.9625
2019-04-21 16:00:00,48.9625
2019-04-22 00:00:00,23.648
2019-04-22 08:00:00,23.648
2019-04-22 16:00:00,23.648
2019-04-23 00:00:00,48.6464
2019-04-23 08:00:00,48.6464
2019-04-23 16:00:00,48.6464
2019-04-24 00:00:00,32.3211
2019-04-24 08:00:00,32.3211
2019-04-24 16:00:00,32.3211
2019-04-25 00:00:00,45.3328
2019-04-25 08:00:00,45.3328
2019-04-25 16:00:00,45.3328
2019-04-26 00:00:00,35.3931
2019-04-26 08:00:00,35.3931
2019-04-26 16:00:00,35.3931
2019-04-27 00:00:00,34.9509
2019-04-27 08:00:00,34.9509
2019-04-27 16:00:00,34.9509
2019-04-28 00:00:00,41.4349
2019-04-28 08:00:00,41.4349
2019-04-28 16:00:00,41.4349
2019-04-29 00:00:00,40.4107
2019-04-29 08:00:00,40.4107
2019-04-29 16:00:00,40.4107
2019-04-30 00:00:00,53.9559
2019-04-30 08:00:00,53.9559
2019-04-30 16:00:00,53.9559
2019-05-01 00:00:00,31.8096
2019-05-01 08:00:00,31.8096
2019-05-01 16:00:00,31.8096
2019-05-02 00:00:00,31.5346
2019-05-02 08:00:00,31.5346
2019-05-02 16:00:00,31.5346
2019-05-03 00:00:00,37.2988
2019-05-03 08:00:00,37.2988
2019-05-03 16:00:00,37.2988
2019-05-04 00:00:00,32.6433
2019-05-04 08:00:00,32.6433
2019-05-04 16:00:00,32.6433
2019-05-05 00:00:00,31.5822
2019-05-05 08:00:00,31.5822
2019-05-05 16:00:00,31.5822
2019-05-06 00:00:00,45.3142
2019-05-06 08:00:00,45.3142
2019-05-06 16:00:00,45.3142
2019-05-07 00:00:00,28.1467
2019-05-07 08:00:00,28.1467
2019-05-07 16:00:00,28.1467
2019-05-08 00:00:00,27.5376
2019-05-08 08:00:00,27.5376
2019-05-08 16:00:00,27.5376
2019-05-09 00:00:00,40.4366
2019-05-09 08:00:00,40.4366
2019-05-09 16:00:00,40.4366
2019-05-10 00:00:00,43.1924
2019-05-10 08:00:00,43.1924
2019-05-10 16:00:00,43.1924
2019-05-11 00:00:00,37.9887
2019-05-11 08:00:00,37.9887
2019-05-11 16:00:00,37.9887
2019-05-12 00:00:00,26.1076
2019-05-12 08:00:00,26.1076
2019-05-12 16:00:00,26.1076
2019-05-13 00:00:00,38.5425
2019-05-13 08:00:00,38.5425
2019-05-13 16:00:00,38.5425
2019-05-14 00:00:00,31.8099
2019-05-14 08:00:00,31.8099
2019-05-14 16:00:00,31.8099
2019-05-15 00:00:00,29.7012
2019-05-15 08:00:00,29.7012
2019-05-15 16:00:00,29.7012
2019-05-16 00:00:00,26.1572
2019-05-16 08:00:00,26.1572
2019-05-16 16:00:00,26.1572
2019-05-17 00:00:00,41.1101
2019-05-17 08:00:00,41.1101
2019-05-17 16:00:00,41.1101
2019-05-18 00:00:00,43.3369
2019-05-18 08:00:00,43.3369
2019-05-18 16:00:00,43.3369
2019-05-19 00:00:00,29.4999
2019-05-19 08:00:00,29.4999
2019-05-19 16:00:00,29.4999
2019-05-20 00:00:00,42.0556
2019-05-20 08:00:00,42.0556
2019-05-20 16:00:00,42.0556
2019-05-21 00:00:00,37.2349
2019-05-21 08:00:00,37.2349
2019-05-21 16:00:00,37.2349
2019-05-22 00:00:00,30.0921
2019-05-22 08:00:00,30.0921
2019-05-22 16:00:00,30.0921
2019-05-23 00:00:00,24.0364
2019-05-23 08:00:00,24.0364
2019-05-23 16:00:00,24.0364
2019-05-24 00:00:00,41.6345
2019-05-24 08:00:00,41.6345
2019-05-24 16:00:00,41.6345
2019-05-25 00:00:00,31.1697
2019-05-25 08:00:00,31.1697
2019-05-25 16:00:00,31.1697
2019-05-26 00:00:00,45.8911
2019-05-26 08:00:00,45.8911
2019-05-26 16:00:00,45.8911
2019-05-27 00:00:00,22.4232
2019-05-27 08:00:00,22.4232
2019-05-27 16:00:00,22.4232
2019-05-28 00:00:00,43.3283
2019-05-28 08:00:00,43.3283
2019-05-28 16:00:00,43.3283
2019-05-29 00:00:00,29.3574
2019-05-29 08:00:00,29.3574
2019-05-29 16:00:00,29.3574
2019-05-30 00:00:00,44.6723
2019-05-30 08:00:00,44.6723
2019-05-30 16:00:00,44.6723
2019-05-31 00:00:00,28.4634
2019-05-31 08:00:00,28.4634
2019-05-31 16:00:00,28.4634
2019-06-01 00:00:00,47.5504
2019-06-01 08:00:00,47.5504
2019-06-01 16:00:00,47.5504
2019-06-02 00:00:00,34.2531
2019-06-02 08:00:00,34.2531
2019-06-02 16:00:00,34.2531
2019-06-03 00:00:00,41.3256
2019-06-03 08:00:00,41.3256
2019-06-03 16:00:00,41.3256
2019-06-04 00:00:00,40.5877
2019-06-04 08:00:00,40.5877
2019-06-04 16:00:00,40.5877
2019-06-05 00:00:00,41.8637
2019-06-05 08:00:00,41.8637
2019-06-05 16:00:00,41.8637
2019-06-06 00:00:00,28.2054
2019-06-06 08:00:00,28.2054
2019-06-06 16:00:00,28.2054
2019-06-07 00:00:00,39.9263
2019-06-07 08:00:00,39.9263
2019-06-07 16:00:00,39.9263
2019-06-08 00:00:00,41.1993
2019-06-08 08:00:00,41.1993
2019-06-08 16:00:00,41.1993
2019-06-09 00:00:00,35.0195
2019-06-09 08:00:00,35.0195
2019-06-09 16:00:00,35.0195
2019-06-10 00:00:00,31.2315
2019-06-10 08:00:00,31.2315
2019-06-10 16:00:00,31.2315
2019-06-11 00:00:00,42.1892
2019-06-11 08:00:00,42.1892
2019-06-11 16:00:00,42.1892
2019-06-12 00:00:00,39.9331
2019-06-12 08:00:00,39.9331
2019-06-12 16:00:00,39.9331
2019-06-13 00:00:00,71.0895
2019-06-13 08:00:00,71.0895
2019-06-13 16:00:00,71.0895
2019-06-14 00:00:00,57.8058
2019-06-14 08:00:00,57.8058
2019-06-14 16:00:00,57.8058
2019-06-15 00:00:00,86.75
2019-06-15 08:00:00,86.75
2019-06-15 16:00:00,86.75
2019-06-16 00:00:00,53.5666
2019-06-16 08:00:00,53.5666
2019-06-16 16:00:00,53.5666
2019-06-17 00:00:00,55.7364
2019-06-17 08:00:00,55.7364
2019-06-17 16:00:00,55.7364
2019-06-18 00:00:00,44.4262
2019-06-18 08:00:00,44.4262
2019-06-18 16:00:00,44.4262
2019-06-19 00:00:00,53.3646
2019-06-19 08:00:00,53.3646
2019-06-19 16:00:00,53.3646
2019-06-20 00:00:00,35.7466
2019-06-20 08:00:00,35.7466
2019-06-20 16:00:00,35.7466
2019-06-21 00:00:00,35.741
2019-06-21 08:00:00,35.741
2019-06-21 16:00:00,35.741
2019-06-22 00:00:00,42.9661
2019-06-22 08:00:00,42.9661
2019-06-22 16:00:00,42.9661
2019-06-23 00:00:00,74.8315
2019-06-23 08:00:00,74.8315
2019-06-23 16:00:00,74.8315
2019-06-24 00:00:00,52.9064
2019-06-24 08:00:00,52.9064
2019-06-24 16:00:00,52.9064
2019-06-25 00:00:00,66.4248
2019-06-25 08:00:00,66.4248
2019-06-25 16:00:00,66.4248
2019-06-26 00:00:00,76.255
2019-06-26 08:00:00,76.255
2019-06-26 16:00:00,76.255
2019-06-27 00:00:00,72.245
2019-06-27 08:00:00,72.245
2019-06-27 16:00:00,72.245
2019-06-28 00:00:00,66.3839
2019-06-28 08:00:00,66.3839
2019-06-28 16:00:00,66.3839
2019-06-29 00:00:00,57.6793
2019-06-29 08:00:00,57.6793
2019-06-29 16:00:00,57.6793
2019-06-30 00:00:00,61.3841
2019-06-30 08:00:00,61.3841
2019-06-30 16:00:00,61.3841
2019-07-01 00:00:00,59.2157
2019-07-01 08:00:00,59.2157
2019-07-01 16:00:00,59.2157
2019-07-02 00:00:00,55.8788
2019-07-02 08:00:00,55.8788
2019-07-02 16:00:00,55.8788
2019-07-03 00:00:00,67.8929
2019-07-03 08:00:00,67.8929
2019-07-03 16:00:00,67.8929
2019-07-04 00:00:00,75.6185
2019-07-04 08:00:00,75.6185
2019-07-04 16:00:00,75.6185
2019-07-05 00:00:00,54.2484
2019-07-05 08:00:00,54.2484
2019-07-05 16:00:00,54.2484
2019-07-06 00:00:00,71.2205
2019-07-06 08:00:00,71.2205
2019-07-06 16:00:00,71.2205
2019-07-07 00:00:00,55.7417
2019-07-07 08:00:00,55.7417
2019-07-07 16:00:00,55.7417
2019-07-08 00:00:00,58.9206
2019-07-08 08:00:00,58.9206
2019-07-08 16:00:00,58.9206
2019-07-09 00:00:00,55.8825
2019-07-09 08:00:00,55.8825
2019-07-09 16:00:00,55.8825
2019-07-10 00:00:00,70.9297
2019-07-10 08:00:00,70.9297
2019-07-10 16:00:00,70.9297
2019-07-11 00:00:00,52.9402
2019-07-11 08:00:00,52.9402
2019-07-11 16:00:00,52.9402
2019-07-12 00:00:00,71.0484
2019-07-12 08:00:00,71.0484
2019-07-12 16:00:00,71.0484
2019-07-13 00:00:00,51.8604
2019-07-13 08:00:00,51.8604
2019-07-13 16:00:00,51.8604
2019-07-14 00:00:00,68.3775
2019-07-14 08:00:00,68.3775
2019-07-14 16:00:00,68.3775
2019-07-15 00:00:00,67.4437
2019-07-15 08:00:00,67.4437
2019-07-15 16:00:00,67.4437
2019-07-16 00:00:00,63.4332
2019-07-16 08:00:00,63.4332
2019-07-16 16:00:00,63.4332
2019-07-17 00:00:00,62.8952
2019-07-17 08:00:00,62.8952
2019-07-17 16:00:00,62.8952
2019-07-18 00:00:00,78.1619
2019-07-18 08:00:00,78.1619
2019-07-18 16:00:00,78.1619
2019-07-19 00:00:00,77.918
2019-07-19 08:00:00,77.918
2019-07-19 16:00:00,77.918
2019-07-20 00:00:00,73.0195
2019-07-20 08:00:00,73.0195
2019-07-20 16:00:00,73.0195
2019-07-21 00:00:00,76.8174
2019-07-21 08:00:00,76.8174
2019-07-21 16:00:00,76.8174
2019-07-22 00:00:00,76.239
2019-07-22 08:00:00,76.239
2019-07-22 16:00:00,76.239
2019-07-23 00:00:00,67.1821
2019-07-23 08:00:00,67.1821
2019-07-23 16:00:00,67.1821
2019-07-24 00:00:00,70.0583
2019-07-24 08:00:00,70.0583
2019-07-24 16:00:00,70.0583
2019-07-25 00:00:00,67.1017
2019-07-25 08:00:00,67.1017
2019-07-25 16:00:00,67.1017
2019-07-26 00:00:00,85.1562
2019-07-26 08:00:00,85.1562
2019-07-26 16:00:00,85.1562
2019-07-27 00:00:00,71.5746
2019-07-27 08:00:00,71.5746
2019-07-27 16:00:00,71.5746
2019-07-28 00:00:00,69.5911
2019-07-28 08:00:00,69.5911
2019-07-28 16:00:00,69.5911
2019-07-29 00:00:00,60.3991
2019-07-29 08:00:00,60.3991
2019-07-29 16:00:00,60.3991
2019-07-30 00:00:00,78.6671
2019-07-30 08:00:00,78.6671
2019-07-30 16:00:00,78.6671
2019-07-31 00:00:00,83.2749
2019-07-31 08:00:00,83.2749
2019-07-31 16:00:00,83.2749
2019-08-01 00:00:00,63.7822
2019-08-01 08:00:00,63.7822
2019-08-01 16:00:00,63.7822
2019-08-02 00:00:00,68.4218
2019-08-02 08:00:00,68.4218
2019-08-02 16:00:00,68.4218
2019-08-03 00:00:00,69.4283
2019-08-03 08:00:00,69.4283
2019-08-03 16:00:00,69.4283
2019-08-04 00:00:00,75.4931
2019-08-04 08:00:00,75.4931
2019-08-04 16:00:00,75.4931
2019-08-05 00:00:00,80.4497
2019-08-05 08:00:00,80.4497
2019-08-05 16:00:00,80.4497
2019-08-06 00:00:00,77.9674
2019-08-06 08:00:00,77.9674
2019-08-06 16:00:00,77.9674
2019-08-07 00:00:00,87.487
2019-08-07 08:00:00,87.487
2019-08-07 16:00:00,87.487
2019-08-08 00:00:00,71.4676
2019-08-08 08:00:00,71.4676
2019-08-08 16:00:00,71.4676
2019-08-09 00:00:00,77.2709
2019-08-09 08:00:00,77.2709
2019-08-09 16:00:00,77.2709
2019-08-10 00:00:00,92.6773
2019-08-10 08:00:00,92.6773
2019-08-10 16:00:00,92.6773
2019-08-11 00:00:00,71.7818
2019-08-11 08:00:00,71.7818
2019-08-11 16:00:00,71.7818
2019-08-12 00:00:00,93.6804
2019-08-12 08:00:00,93.6804
2019-08-12 16:00:00,93.6804
2019-08-13 00:00:00,70.3205
2019-08-13 08:00:00,70.3205
2019-08-13 16:00:00,70.3205
2019-08-14 00:00:00,71.437
2019-08-14 08:00:00,71.437
2019-08-14 16:00:00,71.437
2019-08-15 00:00:00,68.6701
2019-08-15 08:00:00,68.6701
2019-08-15 16:00:00,68.6701
2019-08-16 00:00:00,67.7228
2019-08-16 08:00:00,67.7228
2019-08-16 16:00:00,67.7228
2019-08-17 00:00:00,77.2479
2019-08-17 08:00:00,77.2479
2019-08-17 16:00:00,77.2479
2019-08-18 00:00:00,69.3681
2019-08-18 08:00:00,69.3681
2019-08-18 16:00:00,69.3681
2019-08-19 00:00:00,72.2955
2019-08-19 08:00:00,72.2955
2019-08-19 16:00:00,72.2955
2019-08-20 00:00:00,48.8995
2019-08-20 08:00:00,48.8995
2019-08-20 16:00:00,48.8995
2019-08-21 00:00:00,46.701
2019-08-21 08:00:00,46.701
2019-08-21 16:00:00,46.701
2019-08-22 00:00:00,85.1024
2019-08-22 08:00:00,85.1024
2019-08-22 16:00:00,85.1024
2019-08-23 00:00:00,68.3122
2019-08-23 08:00:00,68.3122
2019-08-23 16:00:00,68.3122
2019-08-24 00:00:00,21.8277
2019-08-24 08:00:00,21.8277
2019-08-24 16:00:00,21.8277
2019-08-25 00:00:00,41.5683
2019-08-25 08:00:00,41.5683
2019-08-25 16:00:00,41.5683
2019-08-26 00:00:00,67.9682
2019-08-26 08:00:00,67.9682
2019-08-26 16:00:00,67.9682
2019-08-27 00:00:00,75.379
2019-08-27 08:00:00,75.379
2019-08-27 16:00:00,75.379
2019-08-28 00:00:00,70.9157
2019-08-28 08:00:00,70.9157
2019-08-28 16:00:00,70.9157
2019-08-29 00:00:00,67.8586
2019-08-29 08:00:00,67.8586
2019-08-29 16:00:00,67.8586
2019-08-30 00:00:00,58.5938
2019-08-30 08:00:00,58.5938
2019-08-30 16:00:00,58.5938
2019-08-31 00:00:00,53.5122
2019-08-31 08:00:00,53.5122
2019-08-31 16:00:00,53.5122
2019-09-01 00:00:00,57.0449
2019-09-01 08:00:00,57.0449
2019-09-01 16:00:00,57.0449
2019-09-02 00:00:00,53.9842
2019-09-02 08:00:00,53.9842
2019-09-02 16:00:00,53.9842
2019-09-03 00:00:00,53.0273
2019-09-03 08:00:00,53.0273
2019-09-03 16:00:00,53.0273
2019-09-04 00:00:00,54.7302
2019-09-04 08:00:00,54.7302
2019-09-04 16:00:00,54.7302
